0001001EM1200903.csv,1,BT3800(ZZZZ)00.00.00,,âÒòH1R,âÒòH1T,âÒòH2R,âÒòH2T,âÒòH3R,âÒòH3T,âÒòH4R,âÒòH4T,âÒòH5R,âÒòH5T,âÒòH6R,âÒòH6T,âÒòH7R,âÒòH7T,âÒòH8R,âÒòH8T,âÒòH9R,âÒòH9T,âÒòH10R,âÒòH10T,âÒòH11R,âÒòH11T,âÒòH12R,âÒòH12T,âÒòH13R,âÒòH13T,âÒòH14R,âÒòH14T,âÒòH15R,âÒòH15T,âÒòH16R,âÒòH16T
2013,8,17,11,0.61,0.63,0.02,1.29,0.63,1.35,1.78,2.88,1.8,1.29,1.21,1.76,1.45,1.44,1.71,2.44,0.61,0.63,0.02,1.29,0.63,1.35,1.78,2.88,1.8,1.29,1.21,1.76,1.45,1.44,1.71,2.44
2013,8,17,12,0.37,0.405,0.04,0.905,0.385,0.765,1.02,1.22,1.075,0.545,0.425,0.98,0.93,0.905,0.835,1.6,0.37,0.405,0.04,0.905,0.385,0.765,1.02,1.22,1.075,0.545,0.425,0.98,0.93,0.905,0.835,1.6
2013,8,17,13,0.63,0.64,0.01,1.39,0.68,1.87,1.36,2.24,1.71,1.03,1.04,1.4,1.38,1.74,1.6,2.14,0.63,0.64,0.01,1.39,0.68,1.87,1.36,2.24,1.71,1.03,1.04,1.4,1.38,1.74,1.6,2.14
2013,8,17,14,0.42,0.46,0.04,0.98,0.44,1.11,1,1.41,0.89,0.6,0.77,0.88,0.97,1.13,1.27,1.25,0.42,0.46,0.04,0.98,0.44,1.11,1,1.41,0.89,0.6,0.77,0.88,0.97,1.13,1.27,1.25
2013,8,17,15,0.51,0.53,0.02,1.41,0.53,1.5,1.41,1.86,1.25,0.87,0.97,1.25,1.52,1.43,1.62,1.46,0.51,0.53,0.02,1.41,0.53,1.5,1.41,1.86,1.25,0.87,0.97,1.25,1.52,1.43,1.62,1.46
2013,8,17,16,0.39,0.43,0.04,1.23,0.42,1.06,1.08,1.65,0.85,0.49,0.4,0.88,0.92,0.99,1.1,0.88,0.39,0.43,0.04,1.23,0.42,1.06,1.08,1.65,0.85,0.49,0.4,0.88,0.92,0.99,1.1,0.88
2013,8,17,17,0.5,0.53,0.03,1.49,0.54,1.02,1.34,1.89,1.35,1.02,0.85,1.44,1.36,1.36,1.56,1.2,0.5,0.53,0.03,1.49,0.54,1.02,1.34,1.89,1.35,1.02,0.85,1.44,1.36,1.36,1.56,1.2
2013,8,17,18,0.38,0.39,0.01,1.11,0.39,0.77,0.94,1.24,0.98,0.5,0.6,0.78,0.78,0.98,1.01,0.77,0.38,0.39,0.01,1.11,0.39,0.77,0.94,1.24,0.98,0.5,0.6,0.78,0.78,0.98,1.01,0.77
2013,8,17,19,0.42,0.45,0.03,1.04,0.47,0.97,1.05,1.47,1.09,0.88,0.49,1.03,1.05,1.17,1.05,0.96,0.42,0.45,0.03,1.04,0.47,0.97,1.05,1.47,1.09,0.88,0.49,1.03,1.05,1.17,1.05,0.96
2013,8,17,20,0.68,0.72,0.04,1.87,0.75,1.55,1.47,3,1.85,0.99,0.87,1.86,1.86,1.84,1.8,1.81,0.68,0.72,0.04,1.87,0.75,1.55,1.47,3,1.85,0.99,0.87,1.86,1.86,1.84,1.8,1.81
2013,8,17,21,0.45,0.49,0.05,1.14,0.49,0.91,1.07,1.79,1.14,0.69,0.81,1.05,0.91,1.13,1.24,1.15,0.45,0.49,0.05,1.14,0.49,0.91,1.07,1.79,1.14,0.69,0.81,1.05,0.91,1.13,1.24,1.15
2013,8,17,22,0.46,0.5,0.04,1.44,0.48,1.24,1.11,1.88,1.21,0.72,0.63,1.29,1,1,1.19,1.33,0.46,0.5,0.04,1.44,0.48,1.24,1.11,1.88,1.21,0.72,0.63,1.29,1,1,1.19,1.33
2013,8,17,23,0.26,0.28,0.02,0.59,0.27,0.71,0.61,1.01,0.63,0.45,0.41,0.59,0.6,0.69,0.61,0.66,0.26,0.28,0.02,0.59,0.27,0.71,0.61,1.01,0.63,0.45,0.41,0.59,0.6,0.69,0.61,0.66
2013,8,17,24,0.25,0.28,0.03,0.63,0.28,0.57,0.64,1.05,0.72,0.32,0.39,0.72,0.63,0.72,0.54,0.68,0.25,0.28,0.03,0.63,0.28,0.57,0.64,1.05,0.72,0.32,0.39,0.72,0.63,0.72,0.54,0.68
2013,8,18,1,0.2,0.22,0.02,0.51,0.21,0.5,0.48,0.66,0.55,0.32,0.27,0.41,0.44,0.48,0.51,0.42,0.2,0.22,0.02,0.51,0.21,0.5,0.48,0.66,0.55,0.32,0.27,0.41,0.44,0.48,0.51,0.42
2013,8,18,2,0.27,0.29,0.02,0.73,0.28,0.73,0.57,1.23,0.78,0.49,0.28,0.77,0.69,0.72,0.59,0.76,0.27,0.29,0.02,0.73,0.28,0.73,0.57,1.23,0.78,0.49,0.28,0.77,0.69,0.72,0.59,0.76
2013,8,18,3,0.56,0.61,0.06,1.67,0.59,1.45,1.54,1.24,1.15,0.85,0.94,1.33,1.59,1.41,1.57,1.21,0.56,0.61,0.06,1.67,0.59,1.45,1.54,1.24,1.15,0.85,0.94,1.33,1.59,1.41,1.57,1.21
2013,8,18,4,0.26,0.29,0.03,0.68,0.27,0.55,0.67,0.7,0.62,0.3,0.35,0.73,0.73,0.7,0.69,0.76,0.26,0.29,0.03,0.68,0.27,0.55,0.67,0.7,0.62,0.3,0.35,0.73,0.73,0.7,0.69,0.76
2013,8,18,5,0.25,0.26,0.01,0.59,0.27,0.56,0.65,0.52,0.51,0.44,0.4,0.54,0.66,0.63,0.64,0.57,0.25,0.26,0.01,0.59,0.27,0.56,0.65,0.52,0.51,0.44,0.4,0.54,0.66,0.63,0.64,0.57
2013,8,18,6,0.22,0.25,0.03,0.51,0.24,0.59,0.62,0.59,0.53,0.25,0.35,0.65,0.47,0.46,0.47,0.47,0.22,0.25,0.03,0.51,0.24,0.59,0.62,0.59,0.53,0.25,0.35,0.65,0.47,0.46,0.47,0.47
2013,8,18,7,0.26,0.29,0.03,0.76,0.29,0.73,0.74,0.78,0.76,0.28,0.27,0.57,0.58,0.58,0.77,0.54,0.26,0.29,0.03,0.76,0.29,0.73,0.74,0.78,0.76,0.28,0.27,0.57,0.58,0.58,0.77,0.54
2013,8,18,8,0.48,0.49,0.01,1.02,0.51,1.38,1.25,1.75,1.08,0.94,0.83,1.38,1.22,1.3,1.41,1.1,0.48,0.49,0.01,1.02,0.51,1.38,1.25,1.75,1.08,0.94,0.83,1.38,1.22,1.3,1.41,1.1
2013,8,18,9,0.45,0.47,0.02,1.37,0.5,0.91,1.29,2,1.24,0.67,0.69,1.3,1.25,0.96,1.11,1.13,0.45,0.47,0.02,1.37,0.5,0.91,1.29,2,1.24,0.67,0.69,1.3,1.25,0.96,1.11,1.13
2013,8,18,10,0.68,0.73,0.05,1.63,0.73,1.47,1.57,3.03,1.76,0.97,0.84,2.02,1.52,1.69,1.48,1.86,0.68,0.73,0.05,1.63,0.73,1.47,1.57,3.03,1.76,0.97,0.84,2.02,1.52,1.69,1.48,1.86
2013,8,18,11,0.49,0.5,0.01,1.28,0.5,1.3,1.29,1.74,1.32,0.96,0.73,1.39,1.3,1.33,1.29,1.02,0.49,0.5,0.01,1.28,0.5,1.3,1.29,1.74,1.32,0.96,0.73,1.39,1.3,1.33,1.29,1.02
2013,8,18,12,0.135,0.14,0.005,0.31,0.145,0.39,0.385,0.595,0.36,0.14,0.2,0.38,0.37,0.275,0.385,0.28,0.135,0.14,0.005,0.31,0.145,0.39,0.385,0.595,0.36,0.14,0.2,0.38,0.37,0.275,0.385,0.28
2013,8,18,13,0.33,0.34,0.01,0.77,0.35,0.79,0.96,1.09,0.94,0.36,0.48,0.99,0.88,0.93,0.79,0.78,0.33,0.34,0.01,0.77,0.35,0.79,0.96,1.09,0.94,0.36,0.48,0.99,0.88,0.93,0.79,0.78
2013,8,18,14,0.37,0.39,0.02,0.89,0.41,0.76,1.14,1.55,1.07,0.39,0.4,1.1,0.98,1.11,0.93,0.85,0.37,0.39,0.02,0.89,0.41,0.76,1.14,1.55,1.07,0.39,0.4,1.1,0.98,1.11,0.93,0.85
2013,8,18,15,0.26,0.29,0.03,0.73,0.27,0.69,0.75,1.15,0.78,0.28,0.27,0.66,0.56,0.61,0.55,0.6,0.26,0.29,0.03,0.73,0.27,0.69,0.75,1.15,0.78,0.28,0.27,0.66,0.56,0.61,0.55,0.6
2013,8,18,16,0.41,0.45,0.04,0.92,0.43,0.97,0.97,1.72,0.85,0.76,0.57,1.18,1.01,1.1,1.09,0.96,0.41,0.45,0.04,0.92,0.43,0.97,0.97,1.72,0.85,0.76,0.57,1.18,1.01,1.1,1.09,0.96
2013,8,18,17,1.08,1.13,0.05,3.16,1.19,2.81,2.68,5.28,3.09,1.5,2.1,3.21,2.84,2.87,3.6,7.6,1.08,1.13,0.05,3.16,1.19,2.81,2.68,5.28,3.09,1.5,2.1,3.21,2.84,2.87,3.6,7.6
2013,8,18,18,1,1.07,0.08,2.73,1.03,2.34,2.24,4.75,2.66,1.85,1.02,2.86,2.73,2.05,3.2,6.49,1,1.07,0.08,2.73,1.03,2.34,2.24,4.75,2.66,1.85,1.02,2.86,2.73,2.05,3.2,6.49
2013,8,18,19,0.87,0.92,0.05,2.63,0.88,1.92,2.35,3.99,1.81,1.7,1.05,2.17,1.94,2.08,2.69,5.46,0.87,0.92,0.05,2.63,0.88,1.92,2.35,3.99,1.81,1.7,1.05,2.17,1.94,2.08,2.69,5.46
2013,8,18,20,0.74,0.77,0.03,1.96,0.82,1.98,2.13,3.49,2,1.45,1.2,1.72,2.04,1.67,1.96,5.9,0.74,0.77,0.03,1.96,0.82,1.98,2.13,3.49,2,1.45,1.2,1.72,2.04,1.67,1.96,5.9
2013,8,18,21,0.81,0.86,0.05,2.29,0.87,1.68,2.23,2.81,1.94,1.62,1.55,1.72,1.97,1.87,2.54,6.48,0.81,0.86,0.05,2.29,0.87,1.68,2.23,2.81,1.94,1.62,1.55,1.72,1.97,1.87,2.54,6.48
2013,8,18,22,0.9,0.92,0.02,1.95,0.93,2.19,2.26,3.75,2.67,2.38,1.07,1.95,2.35,1.9,2.99,5.68,0.9,0.92,0.02,1.95,0.93,2.19,2.26,3.75,2.67,2.38,1.07,1.95,2.35,1.9,2.99,5.68
2013,8,18,23,0.58,0.62,0.05,1.68,0.63,1.24,1.66,2.31,1.59,1.57,0.99,1.26,1.73,1.26,1.42,5.21,0.58,0.62,0.05,1.68,0.63,1.24,1.66,2.31,1.59,1.57,0.99,1.26,1.73,1.26,1.42,5.21
2013,8,18,24,0.5,0.53,0.04,1.51,0.52,1.38,1.36,1.83,1.64,1.12,0.75,1.11,1.27,1.26,1.43,1.55,0.5,0.53,0.04,1.51,0.52,1.38,1.36,1.83,1.64,1.12,0.75,1.11,1.27,1.26,1.43,1.55
2013,8,19,1,0.56,0.59,0.03,1.19,0.59,1.23,1.22,1.9,1.22,0.76,0.98,1.38,1.35,1.62,1.18,1.21,0.56,0.59,0.03,1.19,0.59,1.23,1.22,1.9,1.22,0.76,0.98,1.38,1.35,1.62,1.18,1.21
2013,8,19,2,0.21,0.22,0.01,0.54,0.23,0.59,0.47,0.9,0.57,0.27,0.28,0.54,0.63,0.55,0.43,0.61,0.21,0.22,0.01,0.54,0.23,0.59,0.47,0.9,0.57,0.27,0.28,0.54,0.63,0.55,0.43,0.61
2013,8,19,3,0.26,0.28,0.02,0.72,0.28,0.62,0.78,0.79,0.75,0.31,0.45,0.72,0.67,0.76,0.74,0.68,0.26,0.28,0.02,0.72,0.28,0.62,0.78,0.79,0.75,0.31,0.45,0.72,0.67,0.76,0.74,0.68
2013,8,19,4,0.37,0.39,0.02,1.15,0.41,0.83,0.9,1.03,0.98,0.41,0.4,1.04,0.97,0.85,0.86,0.77,0.37,0.39,0.02,1.15,0.41,0.83,0.9,1.03,0.98,0.41,0.4,1.04,0.97,0.85,0.86,0.77
2013,8,19,5,0.34,0.36,0.02,0.96,0.36,0.98,0.85,0.85,0.94,0.46,0.39,0.98,0.93,0.76,0.99,0.84,0.34,0.36,0.02,0.96,0.36,0.98,0.85,0.85,0.94,0.46,0.39,0.98,0.93,0.76,0.99,0.84
2013,8,19,6,0.24,0.27,0.03,0.72,0.26,0.56,0.53,0.6,0.6,0.43,0.3,0.64,0.59,0.56,0.69,0.49,0.24,0.27,0.03,0.72,0.26,0.56,0.53,0.6,0.6,0.43,0.3,0.64,0.59,0.56,0.69,0.49
2013,8,19,7,0.22,0.24,0.02,0.65,0.24,0.46,0.64,0.64,0.48,0.29,0.43,0.49,0.46,0.55,0.63,0.57,0.22,0.24,0.02,0.65,0.24,0.46,0.64,0.64,0.48,0.29,0.43,0.49,0.46,0.55,0.63,0.57
2013,8,19,8,0.81,0.89,0.09,1.88,0.85,2.27,1.67,2.55,1.74,1.47,1.39,2.24,1.92,1.98,1.77,2.74,0.81,0.89,0.09,1.88,0.85,2.27,1.67,2.55,1.74,1.47,1.39,2.24,1.92,1.98,1.77,2.74
2013,8,19,9,1.97,2.01,0.04,5.36,2,5.08,5.43,8.51,5.48,3.6,2.39,5.1,8.35,5.86,7.85,14.09,1.97,2.01,0.04,5.36,2,5.08,5.43,8.51,5.48,3.6,2.39,5.1,8.35,5.86,7.85,14.09
2013,8,19,10,1.72,1.88,0.17,4.34,1.88,4.61,5.03,6.39,4.57,2.01,2.2,3.56,9.14,3.75,4.9,9.66,1.72,1.88,0.17,4.34,1.88,4.61,5.03,6.39,4.57,2.01,2.2,3.56,9.14,3.75,4.9,9.66
2013,8,19,11,1.2,1.29,0.09,3.43,1.31,2.48,2.69,5.93,3.18,2.04,2.21,3.46,4.79,2.84,3.83,7.02,1.2,1.29,0.09,3.43,1.31,2.48,2.69,5.93,3.18,2.04,2.21,3.46,4.79,2.84,3.83,7.02
2013,8,19,12,0.385,0.415,0.03,0.9,0.405,0.885,0.895,1.99,0.97,0.69,0.555,0.92,0.9,1.09,1.27,2.195,0.385,0.415,0.03,0.9,0.405,0.885,0.895,1.99,0.97,0.69,0.555,0.92,0.9,1.09,1.27,2.195
2013,8,19,13,0.77,0.84,0.07,2.1,0.8,2.3,1.74,4.09,1.96,1.27,1.53,1.85,1.95,1.74,1.99,3.52,0.77,0.84,0.07,2.1,0.8,2.3,1.74,4.09,1.96,1.27,1.53,1.85,1.95,1.74,1.99,3.52
2013,8,19,14,1.57,1.61,0.04,3.3,1.58,4.16,4.46,6.67,3.51,3.69,3.12,4.56,5.82,3.91,4.82,9.13,1.57,1.61,0.04,3.3,1.58,4.16,4.46,6.67,3.51,3.69,3.12,4.56,5.82,3.91,4.82,9.13
2013,8,19,15,1.13,1.23,0.1,3.14,1.24,2.39,2.96,4.74,2.77,1.82,1.76,3.14,2.42,2.87,3.42,7.38,1.13,1.23,0.1,3.14,1.24,2.39,2.96,4.74,2.77,1.82,1.76,3.14,2.42,2.87,3.42,7.38
2013,8,19,16,0.75,0.79,0.04,1.98,0.81,1.85,2.27,3.72,1.56,1.49,1.44,2.03,1.81,2.19,2.34,4.78,0.75,0.79,0.04,1.98,0.81,1.85,2.27,3.72,1.56,1.49,1.44,2.03,1.81,2.19,2.34,4.78
2013,8,19,17,0.73,0.78,0.05,2.15,0.75,1.8,2.12,3.12,1.47,1.16,1.29,1.57,1.54,1.93,1.98,5.73,0.73,0.78,0.05,2.15,0.75,1.8,2.12,3.12,1.47,1.16,1.29,1.57,1.54,1.93,1.98,5.73
2013,8,19,18,0.83,0.86,0.03,2.36,0.89,2.28,1.78,4.15,1.76,1.28,1.36,2.14,1.79,2.27,2.43,5.4,0.83,0.86,0.03,2.36,0.89,2.28,1.78,4.15,1.76,1.28,1.36,2.14,1.79,2.27,2.43,5.4
2013,8,19,19,1.67,1.74,0.08,4.88,1.83,3.79,4.41,6.82,5.43,6.1,3.31,4.88,7.08,4.6,5.95,10.87,1.67,1.74,0.08,4.88,1.83,3.79,4.41,6.82,5.43,6.1,3.31,4.88,7.08,4.6,5.95,10.87
2013,8,19,20,1.35,1.46,0.12,3.12,1.43,2.79,3.35,5.53,4.5,4.66,2.32,2.75,5.1,3.95,4.16,10.21,1.35,1.46,0.12,3.12,1.43,2.79,3.35,5.53,4.5,4.66,2.32,2.75,5.1,3.95,4.16,10.21
2013,8,19,21,1.23,1.26,0.03,3.71,1.26,3.61,3.03,5.11,4.46,2.43,1.57,2.89,3.53,3.29,3.38,10.74,1.23,1.26,0.03,3.71,1.26,3.61,3.03,5.11,4.46,2.43,1.57,2.89,3.53,3.29,3.38,10.74
2013,8,19,22,1.13,1.25,0.13,3.66,1.18,2.5,2.86,4.84,2.81,1.89,1.18,2.9,3.15,3.01,3.48,8.27,1.13,1.25,0.13,3.66,1.18,2.5,2.86,4.84,2.81,1.89,1.18,2.9,3.15,3.01,3.48,8.27
2013,8,19,23,0.59,0.6,0.01,1.78,0.61,1.73,1.57,2.05,1.25,1.09,0.86,1.35,1.37,1.47,1.61,5.05,0.59,0.6,0.01,1.78,0.61,1.73,1.57,2.05,1.25,1.09,0.86,1.35,1.37,1.47,1.61,5.05
2013,8,19,24,0.33,0.35,0.02,0.86,0.36,0.83,0.83,1.33,0.95,0.63,0.6,0.88,0.73,0.73,0.84,2.14,0.33,0.35,0.02,0.86,0.36,0.83,0.83,1.33,0.95,0.63,0.6,0.88,0.73,0.73,0.84,2.14
2013,8,20,1,0.21,0.22,0.01,0.43,0.22,0.58,0.54,0.78,0.44,0.42,0.41,0.49,0.57,0.51,0.44,0.86,0.21,0.22,0.01,0.43,0.22,0.58,0.54,0.78,0.44,0.42,0.41,0.49,0.57,0.51,0.44,0.86
2013,8,20,2,0.26,0.28,0.02,0.75,0.28,0.6,0.72,0.84,0.76,0.32,0.34,0.75,0.68,0.7,0.75,0.81,0.26,0.28,0.02,0.75,0.28,0.6,0.72,0.84,0.76,0.32,0.34,0.75,0.68,0.7,0.75,0.81
2013,8,20,3,0.52,0.57,0.06,1.44,0.55,1.11,1.22,1.26,1.25,1.04,1.02,1.35,1.17,1.05,1.25,1.31,0.52,0.57,0.06,1.44,0.55,1.11,1.22,1.26,1.25,1.04,1.02,1.35,1.17,1.05,1.25,1.31
2013,8,20,4,0.24,0.25,0.01,0.5,0.26,0.68,0.63,0.6,0.64,0.45,0.35,0.7,0.55,0.62,0.49,0.71,0.24,0.25,0.01,0.5,0.26,0.68,0.63,0.6,0.64,0.45,0.35,0.7,0.55,0.62,0.49,0.71
2013,8,20,5,0.19,0.2,0.01,0.42,0.21,0.47,0.56,0.46,0.51,0.27,0.21,0.5,0.57,0.55,0.47,0.46,0.19,0.2,0.01,0.42,0.21,0.47,0.56,0.46,0.51,0.27,0.21,0.5,0.57,0.55,0.47,0.46
2013,8,20,6,0.55,0.57,0.02,1.2,0.56,1.35,1.17,1.18,1.56,0.95,0.6,1.21,1.12,1.46,1.44,1.2,0.55,0.57,0.02,1.2,0.56,1.35,1.17,1.18,1.56,0.95,0.6,1.21,1.12,1.46,1.44,1.2
2013,8,20,7,0.31,0.35,0.04,0.92,0.32,0.71,0.66,0.8,0.85,0.48,0.54,0.83,0.78,0.73,0.65,0.78,0.31,0.35,0.04,0.92,0.32,0.71,0.66,0.8,0.85,0.48,0.54,0.83,0.78,0.73,0.65,0.78
2013,8,20,8,0.34,0.35,0.01,0.77,0.37,1.02,1.01,1.09,0.86,0.46,0.63,0.95,0.78,0.73,0.82,0.79,0.34,0.35,0.01,0.77,0.37,1.02,1.01,1.09,0.86,0.46,0.63,0.95,0.78,0.73,0.82,0.79
2013,8,20,9,1.23,1.34,0.12,2.89,1.34,2.71,3.07,4.35,3.02,1.48,2,3.2,2.97,3.66,3.26,8.67,1.23,1.34,0.12,2.89,1.34,2.71,3.07,4.35,3.02,1.48,2,3.2,2.97,3.66,3.26,8.67
2013,8,20,10,2.09,2.2,0.12,4.86,2.21,4.73,4.58,9.28,5.23,3.24,3.1,6.19,9.91,5.96,4.84,14.76,2.09,2.2,0.12,4.86,2.21,4.73,4.58,9.28,5.23,3.24,3.1,6.19,9.91,5.96,4.84,14.76
2013,8,20,11,1.34,1.43,0.09,3.79,1.46,3.89,3.1,5.13,3.08,1.52,2.21,2.84,4.77,3.7,3.07,8.66,1.34,1.43,0.09,3.79,1.46,3.89,3.1,5.13,3.08,1.52,2.21,2.84,4.77,3.7,3.07,8.66
2013,8,20,12,0.41,0.45,0.045,1.24,0.445,0.98,1.125,2.305,0.885,0.74,0.58,0.835,1.17,0.935,1.095,3.25,0.41,0.45,0.045,1.24,0.445,0.98,1.125,2.305,0.885,0.74,0.58,0.835,1.17,0.935,1.095,3.25
2013,8,20,13,1.3,1.34,0.05,3.75,1.43,3.89,3.01,5.3,2.99,2.52,1.75,3.26,3.89,2.69,3.39,5.2,1.3,1.34,0.05,3.75,1.43,3.89,3.01,5.3,2.99,2.52,1.75,3.26,3.89,2.69,3.39,5.2
2013,8,20,14,0.8,0.84,0.04,1.99,0.86,1.97,2.08,3.69,2.28,1.31,1.59,1.92,1.89,2.4,2.45,6.15,0.8,0.84,0.04,1.99,0.86,1.97,2.08,3.69,2.28,1.31,1.59,1.92,1.89,2.4,2.45,6.15
2013,8,20,15,1,1.03,0.04,2.51,1.06,2.86,2.41,4.1,2.82,1.23,1.55,2.07,2.71,2.78,3.17,8.79,1,1.03,0.04,2.51,1.06,2.86,2.41,4.1,2.82,1.23,1.55,2.07,2.71,2.78,3.17,8.79
2013,8,20,16,1.36,1.46,0.11,4.36,1.4,4.07,2.81,6.6,3.89,1.86,1.88,3.4,4.33,3.09,3.4,12.2,1.36,1.46,0.11,4.36,1.4,4.07,2.81,6.6,3.89,1.86,1.88,3.4,4.33,3.09,3.4,12.2
2013,8,20,17,0.74,0.76,0.03,1.55,0.77,1.91,1.77,3.76,1.87,1.36,1.18,1.72,2.11,2.19,2.13,4.67,0.74,0.76,0.03,1.55,0.77,1.91,1.77,3.76,1.87,1.36,1.18,1.72,2.11,2.19,2.13,4.67
2013,8,20,18,0.96,1.01,0.05,2.38,1,2.8,2.44,4.53,2.39,2.06,1.91,2.74,3.15,1.96,3.36,8.63,0.96,1.01,0.05,2.38,1,2.8,2.44,4.53,2.39,2.06,1.91,2.74,3.15,1.96,3.36,8.63
2013,8,20,19,1.3,1.36,0.06,3.4,1.35,3.16,3.42,6.15,2.92,1.9,1.33,3.14,5.11,3.51,3.5,10.86,1.3,1.36,0.06,3.4,1.35,3.16,3.42,6.15,2.92,1.9,1.33,3.14,5.11,3.51,3.5,10.86
2013,8,20,20,1.54,1.7,0.17,4.96,1.56,3.6,3.2,7.65,4.77,3.33,2.26,3.74,7.63,4.31,4.51,12.01,1.54,1.7,0.17,4.96,1.56,3.6,3.2,7.65,4.77,3.33,2.26,3.74,7.63,4.31,4.51,12.01
2013,8,20,21,1.06,1.08,0.02,2.48,1.16,2.83,2.27,3.57,2.93,2.6,1.37,2.62,2.36,2.95,2.84,7.4,1.06,1.08,0.02,2.48,1.16,2.83,2.27,3.57,2.93,2.6,1.37,2.62,2.36,2.95,2.84,7.4
2013,8,20,22,0.76,0.82,0.06,1.69,0.8,1.71,1.57,3.62,1.87,1.9,1.22,1.92,2.26,1.69,2.19,5.56,0.76,0.82,0.06,1.69,0.8,1.71,1.57,3.62,1.87,1.9,1.22,1.92,2.26,1.69,2.19,5.56
2013,8,20,23,0.53,0.59,0.06,1.47,0.54,1.43,1.39,2.29,1.58,1.19,0.6,1.57,1.12,1.18,1.38,4.25,0.53,0.59,0.06,1.47,0.54,1.43,1.39,2.29,1.58,1.19,0.6,1.57,1.12,1.18,1.38,4.25
2013,8,20,24,0.56,0.61,0.05,1.6,0.59,1.44,1.18,2.07,1.29,1.31,0.67,1.17,1.29,1.45,1.7,1.35,0.56,0.61,0.05,1.6,0.59,1.44,1.18,2.07,1.29,1.31,0.67,1.17,1.29,1.45,1.7,1.35
2013,8,21,1,0.53,0.55,0.02,1.32,0.54,1.36,1.18,1.85,1.78,1.2,0.76,1.41,1.08,1.2,1.61,1.34,0.53,0.55,0.02,1.32,0.54,1.36,1.18,1.85,1.78,1.2,0.76,1.41,1.08,1.2,1.61,1.34
2013,8,21,2,0.22,0.24,0.02,0.49,0.24,0.61,0.53,0.8,0.66,0.23,0.39,0.54,0.58,0.48,0.61,0.45,0.22,0.24,0.02,0.49,0.24,0.61,0.53,0.8,0.66,0.23,0.39,0.54,0.58,0.48,0.61,0.45
2013,8,21,3,0.21,0.23,0.02,0.55,0.22,0.45,0.52,0.5,0.5,0.35,0.23,0.53,0.56,0.61,0.52,0.6,0.21,0.23,0.02,0.55,0.22,0.45,0.52,0.5,0.5,0.35,0.23,0.53,0.56,0.61,0.52,0.6
2013,8,21,4,0.56,0.59,0.03,1.28,0.61,1.28,1.6,1.48,1.43,0.77,1.07,1.42,1.55,1.26,1.53,1.14,0.56,0.59,0.03,1.28,0.61,1.28,1.6,1.48,1.43,0.77,1.07,1.42,1.55,1.26,1.53,1.14
2013,8,21,5,0.26,0.27,0.01,0.65,0.27,0.54,0.57,0.75,0.64,0.35,0.28,0.68,0.67,0.71,0.61,0.6,0.26,0.27,0.01,0.65,0.27,0.54,0.57,0.75,0.64,0.35,0.28,0.68,0.67,0.71,0.61,0.6
2013,8,21,6,0.36,0.37,0.01,0.78,0.38,0.93,0.76,0.8,0.85,0.58,0.65,1.04,0.74,0.94,1.04,1.02,0.36,0.37,0.01,0.78,0.38,0.93,0.76,0.8,0.85,0.58,0.65,1.04,0.74,0.94,1.04,1.02
2013,8,21,7,0.41,0.42,0.01,0.89,0.45,0.9,1.12,1.16,1.07,0.7,0.55,1.02,0.99,0.83,1.08,1.08,0.41,0.42,0.01,0.89,0.45,0.9,1.12,1.16,1.07,0.7,0.55,1.02,0.99,0.83,1.08,1.08
2013,8,21,8,0.35,0.36,0.01,1,0.37,1.03,0.97,1.24,0.82,0.51,0.41,0.78,0.91,0.89,0.93,0.95,0.35,0.36,0.01,1,0.37,1.03,0.97,1.24,0.82,0.51,0.41,0.78,0.91,0.89,0.93,0.95
2013,8,21,9,0.96,1.06,0.11,2.21,0.97,2.1,2.36,4.5,2.22,1.86,1.41,2.71,2.45,1.98,3.22,6.34,0.96,1.06,0.11,2.21,0.97,2.1,2.36,4.5,2.22,1.86,1.41,2.71,2.45,1.98,3.22,6.34
2013,8,21,10,1.28,1.38,0.1,3.27,1.4,3.73,3.91,5.08,2.77,2.73,2.32,2.72,2.89,3.09,3.78,10.15,1.28,1.38,0.1,3.27,1.4,3.73,3.91,5.08,2.77,2.73,2.32,2.72,2.89,3.09,3.78,10.15
2013,8,21,11,0.74,0.8,0.06,2.02,0.76,1.86,2.21,4.28,1.51,1.22,0.91,1.87,1.73,1.98,2.12,5.93,0.74,0.8,0.06,2.02,0.76,1.86,2.21,4.28,1.51,1.22,0.91,1.87,1.73,1.98,2.12,5.93
2013,8,21,12,0.99,1.02,0.03,2.835,1.06,2.355,3.035,4.53,2.025,1.79,1.475,2.16,4.81,2.255,2.64,8.325,0.99,1.02,0.03,2.835,1.06,2.355,3.035,4.53,2.025,1.79,1.475,2.16,4.81,2.255,2.64,8.325
2013,8,21,13,1.06,1.15,0.1,2.69,1.08,2.53,2.38,5.18,2.56,1.51,1.43,2.29,2.72,2.82,2.74,4.27,1.06,1.15,0.1,2.69,1.08,2.53,2.38,5.18,2.56,1.51,1.43,2.29,2.72,2.82,2.74,4.27
2013,8,21,14,1.43,1.49,0.06,4.44,1.47,2.91,4.17,7.51,4.25,2.43,2.24,2.96,6.12,3.37,4.46,8.72,1.43,1.49,0.06,4.44,1.47,2.91,4.17,7.51,4.25,2.43,2.24,2.96,6.12,3.37,4.46,8.72
